,blog_name,title,description,post_url,date (YYYY-MM-DD),hashtags,short_url,writing_prompt_id,writing_prompt,total_amount_notes,response_id,response,blog_name_response,type_of_response,reblog_parent_name,reblog,submission,original content,structure,prompt_type
78,writingprompts,writing prompts,"""""",https://writingprompts.tumblr.com/post/183227585913/writing-prompt-859-they-love-their-hair-because,5-3-2019,"['writing', 'writing prompt', 'education', 'johngreen']",https://tmblr.co/ZK8u1y2gfDnLv,wp083,"<p>writing prompt #859</p><p>“They love their hair because they’re not smart enough to love something more interesting.” ? John Green, <i>Looking for Alaska</i></p><p>What do you think? What’s the point this quote is making and what do you think of it? Do you think there’s some truth there? How closely related is a love for hair to who a person is or how smart they are? Does loving hair \xa0— or anything related to looks — really say all that much about a person or their intelligence? What do you think is more interesting than hair? Can you name five things that are more interesting to love than hair? Why those things? Explain your thinking. </p>",58,wp083r001,:/ this just in- people only have 2 brain cells and if they like hair their bandwidth is overwhelmed and incapable of considering any other object or idea in the viscosity #ithoughtThisWasAJokePostAtFirstLol,blessphemy,reblog,writingprompts,no,no,yes,<p>writing prompt #XXX</p><p></p>,['text']
79,writingprompts,writing prompts,"""""",https://writingprompts.tumblr.com/post/183201391373/writing-prompt-858-credible-impressions-of-model,4-3-2019,"['writing', 'writing prompt', 'education']",https://tmblr.co/ZK8u1y2gdfsCD,wp084,"<p>writing prompt #858</p><p>“credible impressions of model citizens”</p><p>“Some of us grow up doing credible impressions of model citizens”<br>— a line from “For My Niece Sidney, Age Six” by Amy Gerstler</p><p>Do you think you can pull off a “credible impression” of a model citizen? What do you think it takes to do a believable impersonation a great citizen? What things make someone a great citizen? What would it take for you — or for anyone — to be known as a great citizen? Is this something you aspire to? What do you think of people who aspire to be model citizens? </p>",29,wp084r001,"I love how this skips right past the idea of anyone on this site actually being/becoming a perfect model citizen and jumps straight into ""How well do you think you could fake it?""",languiddragon,reblog,writingprompts,no,no,yes,<p>writing prompt #XXX</p><p></p>,['text']
80,writingprompts,writing prompts,"""""",https://writingprompts.tumblr.com/post/183175123378/writing-prompt-857-first-week-of-school-bingo,3-3-2019,"['writing', 'writing prompt', 'education']",https://tmblr.co/ZK8u1y2gc5f6o,wp085,<p>writing prompt #857</p><p>First Week of School Bingo</p><p>What should go on a First Week of School Bingo card? What are the classic experiences of a first week of school? Locker problems? Food fiascos? Binders full of syllabi? Add your own ideas that should go on the bingo card and explain why you think they should be on their and what you think about them. </p>,36,wp085r001,,,,,no,no,yes,<p>writing prompt #XXX</p><p></p>,['text']
81,writingprompts,writing prompts,"""""",https://writingprompts.tumblr.com/post/183151168830/writing-prompt-856-tell-this-story-transporter,2-3-2019,"['writing', 'writing prompt', 'education']",https://tmblr.co/ZK8u1y2gagGq_,wp086,"<p>writing prompt #856</p><p>Tell This Story: Transporter Troubles</p><p>“So, there’s one super important thing you absolutely need to not forget when you invent a transporter … and I forgot it.”<br></p>",52,wp086r001,"God bless, and thank you lol",queenofclassandsassxo,reply,,no,no,yes,<p>writing prompt #XXX</p><p></p>,['text']
82,writingprompts,writing prompts,"""""",https://writingprompts.tumblr.com/post/183128317667/writing-prompt-855-what-dont-people-get-about,1-3-2019,"['writing', 'writing prompt', 'education']",https://tmblr.co/ZK8u1y2gZJ5xZ,wp087,"<p>writing prompt #855</p><p>What don’t people get about what it’s like to be you?</p><p>Everyone is unique. You are totally unique, and so is the next person. And the next. And so on. And you can’t know what it’s like to be them. And they can’t know what it’s like to be you. You are the only person who can truly know what it’s like to be you. But that doesn’t mean we can’t try explain ourselves. What’s unique about you? What don’t people get about it’s like to be you? Do you think being you is all that different from being someone else? </p>",62,wp087r001,,,,,no,no,yes,<p>writing prompt #XXX</p><p></p>,['text']
83,writingprompts,writing prompts,"""""",https://writingprompts.tumblr.com/post/183105370587/writing-prompt-854-in-a-prepared-statement,28-2-2019,"['writing', 'writing prompt', 'education']",https://tmblr.co/ZK8u1y2gXxZdR,wp088,"<p>writing prompt #854</p><p>“In a prepared statement …”\xa0<br></p><p>If you listen to the news, you hear this phrase quite a bit. You usually hear it when something crazy has happened and someone important needs to respond but doesn’t want to speak extemporaneously (without preparation) and needs to be careful about how they word their reaction. </p><p>In a prepared statement, the writer of the words must shape the message and the words carefully to make sure to say just the right thing. This is your task: to craft a “prepared statement” to respond to a difficult situation. </p><p>Prepare the statement for this situation:</p><p>You’re the head scientist for an organization that has just discovered an entirely new species that is part human being and part _______ [you get to fill in the blank].</p><p>Narrative option: tell the story of this situation and include the prepared statement in the narrative.</p>",56,wp088r001,#writing prompt,helpawriterout,reblog,writingprompts,no,no,yes,<p>writing prompt #XXX</p><p></p>,['text']
84,writingprompts,writing prompts,"""""",https://writingprompts.tumblr.com/post/183082155103/writing-prompt-853-what-you-dont-know-an,27-2-2019,"['writing', 'writing prompt', 'education']",https://tmblr.co/ZK8u1y2gWY-nV,wp089,"<p>writing prompt #853</p><p>What you don’t know …</p><p>“An education isn’t how much you have committed to memory, or even how much you know. It’s being able to differentiate between what you do know and what you don’t.” — Anatole France</p><p>What do you know you don’t know? What gaps exist in your education? How good do you think you are at differentiating between what you know and what you don’t? What can you do to become better educated in the way that Anatole France means? </p>",89,wp089r001,,,,,no,no,yes,<p>writing prompt #XXX</p><p></p>,['text']
85,writingprompts,writing prompts,"""""",https://writingprompts.tumblr.com/post/183059311090/writing-prompt-852-what-our-parents-dont-know,26-2-2019,"['writing', 'writing prompt', 'education']",https://tmblr.co/ZK8u1y2gVBsdo,wp090,<p>writing prompt #852</p><p>What our parents don’t know about our online lives …</p><p>What do today’s parents not know or understand about the online lives of young people?</p><p>What would surprise them? What would they find encouraging? What would they be concerned about? What would you really not want them to find out about?</p>,89,wp090r001,well for starters they apparently think you can play playstation on your phone,netbug009,reply,,no,no,yes,<p>writing prompt #XXX</p><p></p>,['text']
86,writingprompts,writing prompts,"""""",https://writingprompts.tumblr.com/post/183035932451/writing-prompt-851-change-my-perspective-its,25-2-2019,"['writing', 'writing prompt', 'education']",https://tmblr.co/ZK8u1y2gTogyZ,wp091,<p>writing prompt #851</p><p>Change My Perspective:\xa0“It’s all fake news.”</p><p>How would you respond to this? What approach or arguments or talking points would you deploy to change the perspective of someone who thought that the news was fake? What nuance or perspective can you offer to this conversation?</p>,28,wp091r001,,,,,no,no,yes,<p>writing prompt #XXX</p><p></p>,['text']
87,writingprompts,writing prompts,"""""",https://writingprompts.tumblr.com/post/183012474003/writing-prompt-850-a-guide-to-caring-for-your,24-2-2019,,https://tmblr.co/ZK8u1y2gSPBoJ,wp092,<p>writing prompt #850</p><p>A Guide to Caring for Your Invisible Pet</p><p>Write a guide to caring for an invisible pet. You get to pick the kind of invisible pet to write about. What do you choose? Kitten? Iguana? Horse? Honey badger?\xa0Narrative option: tell the story of caring for your invisible pet.</p>,53,wp092r001,,,,,no,no,yes,<p>writing prompt #XXX</p><p></p>,['text']
88,writingprompts,writing prompts,"""""",https://writingprompts.tumblr.com/post/182990797275/writing-prompt-849-mystery-ancestry-the-main,23-2-2019,"['writing', 'writing prompt', 'education']",https://tmblr.co/ZK8u1y2gR6VdR,wp093,"<p>writing prompt #849</p><p>Mystery Ancestry</p><p>The main character of your story was left at an orphanage as a baby, so they know nothing about their family or history. So when the chance comes up, they spit in a tube and send it away to find out about their ancestry. A few days later, instead of getting an email with their results, they hear a pounding knock at the door. A team of government officials in suits bursts inside and shouts: “We’ve seen your DNA results. You need to come with us immediately!” Tell the rest of the story.</p>",148,wp093r001,I so wanna make the character a female alien hybred.,coffeecrazy-art,reply,,no,no,yes,<p>writing prompt #XXX</p><p></p>,['text']
89,writingprompts,writing prompts,"""""",https://writingprompts.tumblr.com/post/182969375081/writing-prompt-848-the-life-expectancy-of-a,22-2-2019,"['writing', 'writing prompt', 'education']",https://tmblr.co/ZK8u1y2gPqnbf,wp094,"<p>writing prompt #848</p><p>The Life Expectancy of a Hermit</p><p>Scientists have found that for some animals, they live longer alone. Living as a hermit — totally alone — has a higher life expectancy for some species. What do you think is true for humans? Do humans live longer alone as hermits or do they live longer alongside other people? Which do you think and why do you think that? Pick the side you think is most likely true and share your best thinking about why you think so. </p>",84,wp094r001,"So, as an actual hermit who leaves my cave (room) like once every three months for doctors appointments, does this mean I'll live forever?

#Awesome #but also #Fucking end me",novemblu,reblog,writingprompts,no,no,yes,<p>writing prompt #XXX</p><p></p>,['text']
90,writingprompts,writing prompts,"""""",https://writingprompts.tumblr.com/post/182947591438/writing-prompt-847-tales-from-diagon-alley,21-2-2019,"['writing', 'writing prompt', 'education', 'harry potter', 'hogwarts']",https://tmblr.co/ZK8u1y2gOXhKE,wp095,"<p>writing prompt #847</p><p>Tales from Diagon Alley Dumpster Diving\xa0</p><p>Wizard trash can be dangerous — but profitable! Dumpster diving involves people going through the trash bins of stores — often grocery stores — to salvage discarded items like recently expired food or other items that are still useful, even though they’ve been thrown away. The fictional setting of Diagon Alley has dozens of stores that sell wizarding paraphernalia — and you and a few friends are seeing what you can scavenge from the dumpsters behind the alley. What can you find that you can either use or sell? Be careful though … discarded magical items can be dangerous! </p>",62,wp095r001,,,,,no,no,yes,<p>writing prompt #XXX</p><p></p>,['text']
91,writingprompts,writing prompts,"""""",https://writingprompts.tumblr.com/post/182925248901/writing-prompt-846-three-portals-to-anywhere,20-2-2019,"['writing', 'writing prompt', 'education']",https://tmblr.co/ZK8u1y2gNCSc5,wp096,"<p>writing prompt #846</p><p>Three Portals to Anywhere </p><p>Welcome to your new bedroom. It’s a bit strange. It does have four walls, one of which has a door to the hallway and the rest of the house … but each of the other three walls has a giant portal … to anywhere. At least that’s what the instructions beside the portal say. There’s only one catch: you can set the portal to take you anywhere, but you can only set it once. Once you’ve picked where each portal goes, you can’t switch them. Where do you pick for your three portals? Why? What will you do with them? Explain your portal choices or tell the story of a character discovering the portals.</p>",103,wp096r001,,,,,no,no,yes,<p>writing prompt #XXX</p><p></p>,['text']
92,writingprompts,writing prompts,"""""",https://writingprompts.tumblr.com/post/182902891293/845-and-thats-when-the-frying-pan-said-take-a,19-2-2019,"['writing', 'writing prompt', 'education']",https://tmblr.co/ZK8u1y2gLtACT,wp097,"<p>#845</p><p>And that’s when the frying pan said …\xa0“Take a seat. You’re not going anywhere tonight. We need to talk.”</p><p>Your kitchen has come to life — Beauty and the Beast style — and they are furious at you for always eating fast food or when you do eat at home, it’s just microwaved leftovers. They sit you down for a little chat over a meticulously prepared meal … tell the story. </p>",59,wp097r001,,,,,no,no,yes,<p>#XXX </p><p></p>,['text']
93,writingprompts,writing prompts,"""""",https://writingprompts.tumblr.com/post/182879850216/844-in-six-months-if-everything-has-gone-all,18-2-2019,"['writing', 'writing prompt', 'education']",https://tmblr.co/ZK8u1y2gKVGxe,wp098,"<p>#844</p><p>In six months, if everything has gone all wrong, what do you think happened?</p><p>If someone came back from just six months in the future with one message: “<b>everything has all gone wrong</b>,” what do you think has happened? How could it have all gone wrong? And … they don’t explain what “everything” is. “Everything” could refer to the whole planet, the country, your family or friends, or even just you. What do you imagine has happened? How has everything gone all wrong? And what will you do to stop it? Explain your thinking.</p><p>Narrative option: tell the story of how it all goes wrong.</p>",118,wp098r001,"In any case, I can only control my lane. Furthermore, I cannot control the consequences of my actions only my actions. So I can only focus on acting in a way consistent with my values, and keep my circle of influence relative to the world in perspective.",the-earthling-jedi,reply,,no,no,yes,<p>#XXX </p><p></p>,['text']
94,writingprompts,writing prompts,"""""",https://writingprompts.tumblr.com/post/182835073330/843-we-are-so-open-to-new-gadgets-so-closed-to,16-2-2019,"['writing', 'writing prompt', 'education']",https://tmblr.co/ZK8u1y2gHqT4o,wp099,"<p>#843</p><p>“We are so open to new gadgets, so closed to new social forms, so few attempts to reinvent the family, friendship, marriage.” <br/>— Alain de Botton</p><p>What do you think? Do you think this is true? Why, if so? Are you more open to new gadgets than new social forms — the ideas about how people organize themselves and relate to each other? Which is easier to make: new gadgets or new social forms? Do you have any ideas for reinventing friendship? Family? Relationships? What if Apple focused on reinventing our friendships instead of making new gadgets? What if Google poured all its resource into reinventing family? How would a Google family be different from an Apple family?</p>', 'reblog': {'comment': '<p>#843</p><p>“We are so open to new gadgets, so closed to new social forms, so few attempts to reinvent the family, friendship, marriage.” <br>— Alain de Botton</p><p>What do you think? Do you think this is true? Why, if so? Are you more open to new gadgets than new social forms — the ideas about how people organize themselves and relate to each other? Which is easier to make: new gadgets or new social forms? Do you have any ideas for reinventing friendship? Family? Relationships? What if Apple focused on reinventing our friendships instead of making new gadgets? What if Google poured all its resource into reinventing family? How would a Google family be different from an Apple family?</p>",70,wp099r001,,,,,no,no,yes,<p>#XXX </p><p></p>,['text']
95,writingprompts,writing prompts,"""""",https://writingprompts.tumblr.com/post/182814101318/842-the-oxford-english-dictionary-defines-the,15-2-2019,"['writing', 'writing prompt', 'education']",https://tmblr.co/ZK8u1y2gGaSz6,wp100,"<p>#842</p><p>“The Oxford English Dictionary defines the noun cryptid as ‘an animal whose existence or survival to the present day is disputed or unsubstantiated; any animal of interest to a cryptozoologist.’ Some dictionaries and encyclopedias define the term ‘cryptid’ as an animal whose existence is questionable.” — from the cryptid Wikipedia page.</p><p>Pick three cryptids, mythical, or legendary creatures. Imagine they’ve taken over a decent-sized island and started populating it. What is the island like, what cryptids are there, and what is your plan for taking back the island?</p>",82,wp100r001,"Why take back the island? Let them have a place to stay. Make it their sanctuary. ;) (it then becomes the forgotten island, and when, in the far future, people rediscover it, they learn that all those old legends were true)

#writing prompts #cryptids",janeypro,reblog,writingprompts,no,no,yes,<p>#XXX </p><p></p>,['text']
96,dropkickwritersblock,A Writing Prompt a Day,Sometimes all we need is a little inspiration. This blog will provide one writing prompt each day. Your job is to turn it into something wonderful.,https://dropkickwritersblock.tumblr.com/post/711876015581020160/write-a-piece-about-someone-who-arrives-somewhere,15-3-2023,"['topical prompt', 'daily prompt', 'writing prompts', 'writing ideas', 'writing', 'writing help']",https://tmblr.co/Z8x5NrdWnGf7qa00,wp101,<p>Write a piece about the perfect gift</p>,6,wp101r001,#topical prompt#daily prompt#writing prompts#writing ideas#writing#writing help,newdawnhorizon,reblog,dropkickwritersblock,no,no,yes,<p></p>,['text']
97,dropkickwritersblock,A Writing Prompt a Day,Sometimes all we need is a little inspiration. This blog will provide one writing prompt each day. Your job is to turn it into something wonderful.,https://dropkickwritersblock.tumblr.com/post/711785389069844480/write-a-piece-about-the-perfect-gift,14-3-2023,"['topical prompt', 'daily prompt', 'writing prompts', 'writing ideas', 'writing', 'writing help']",https://tmblr.co/Z8x5NrdX5tReqy00,wp102,<p>Write a piece about someone who arrives somewhere after closing time</p>,31,wp102r001,"So, their Obituary? #i want to attack people who show up when you just closed a place and bang on the door like HEY R U OPEN#no. die.",luxwing,reblog,writersrelief,no,no,yes,<p></p>,['text']
98,dropkickwritersblock,A Writing Prompt a Day,Sometimes all we need is a little inspiration. This blog will provide one writing prompt each day. Your job is to turn it into something wonderful.,https://dropkickwritersblock.tumblr.com/post/711694779649589248/write-a-piece-about-a-near-death-experience,13-3-2023,"['topical prompt', 'daily prompt', 'writing prompts', 'writing ideas', 'writing', 'writing help']",https://tmblr.co/Z8x5NrdWSg6XWu00,wp103,<p>Write a piece about a near death experience</p>,16,wp103r001,"'What's that?''

She was pointing to a small blue object, too distant to make out just yet. But they were traveling pretty quickly, and soon enough his eyes adjusted to the shape as they careened by. It passed below them in a near-blur, becoming distant again behind them in a mere blink of the eye.

''It was a car.''

''Oh.''

The girl then pointed to another object. Red this time. Just as before it was too far to really understand what it was just yet, but soon enough they passed over it and the man was able to smile.

''That,'' he clicked his teeth, ''was a boat.''

''Oh.''

There was nothing for a long time, just the inky black and the sense that they were traveling quickly forwards. She'd long since stopped trying to grab at the nothingness with her little hands for purchase. Their forward motion was perpetual, unending, and if I were to be fully honest, at a relatively safe speed. No more than eighty miles per hour, I assure you.

Her hair streamed behind her by the ever-present wind, and she winced once again as a piece whipped around and slapped her across the eyes. It stung and she was tired of reaching up to fix it.

She didn't understand how the man beside her looked completely still even in all of the wind; if she were older and had a better vocabulary, she'd be able to explain why his stillness unnerved her so much after all this time. But she was only five. And such thoughts weren't conducive to the problem at hand. So she kept reminding herself that it wasn't important and to focus on the bigger things.
Namely, the fact that they had been doing this for far too long, and she was far too tired, and she just wanted to go home. Her mother was probably very angry by now. She was sure she had missed more than one dinner by this point.

She wondered if her dad had made it home. He'd been with her, in the beginning. A lot of people had, actually, but one by one they had dissolved until only she and the man remained. When would it be her turn? She's been so very patient and understanding, why couldn't she just go home too?

''How much longer?'' she whined around a yawn. ''I hate this.''

''Not much longer now,'' the man soothed. If he could, he would have pat her head for comfort. He hated dealing with the tiny ones.

Oh, he wasn't scared of children. He dealt with children all the time. It was just... the tiny ones always made him a little sad. His chest always bloomed with a bruise when he had to take a tiny one. 

The same kind of bruise you would feel in your chest if you were to, say, see a puppy be hit by a semi going one-hundred-twelve miles per hour on the freeway. Graphic? Yes. Mentally scarring? Oh, most assuredly. But you'd also be able to take solace in the fact that it was a quick and sort-of painless death, right? I mean, who really feels being hit by a semi at one-hundred-twelve miles per hour? You're liquefied within seconds. Not much pain in that.

''What's that?''

A purple object.

''Ah,'' the man breathed a sigh of relief. ''That's your stop.''

They were still moving forward, but as the purple object drew close it somehow managed to keep pace with them. It was her dad's car. Flying just as quickly as they were, just below them, in all its grapey glory.

She'd never been happier to see her dad's purple car.

She looked over at the man.

''But how do I st--'' As she spoke the man had turned towards her and raised his leg behind him in a funny way. Like one of the footballer's her mom liked to watch on the television.

And then he kicked her before she could even finish her question. Square in the butt. And she went flying towards--

''She's alive! She's alive!''

Olivia opened her eyes. A man was holding her aloft like a trophy. Her dad's purple car was a blurry blob behind him as he walked up a sharp incline and passed her over to more hands. Her head hurt too much to keep her eyes open so she shut them again. Her head lolled towards the side. Her cheeks stung with the movement, still chapped from the hours of wind.

She was placed on something soft but thin. Everything was too loud. Too bright, even with her eyes closed.

She still felt as if she were flying. 
#lets pretend i know how to write on my own without an editor#PRETEND#in a world where an idiot pulls a child out of a car crash when their neck could have easily been broken
",wehavesuccumbed,reblog,dropkickwritersblock,no,no,yes,<p></p>,['text']
99,dropkickwritersblock,A Writing Prompt a Day,Sometimes all we need is a little inspiration. This blog will provide one writing prompt each day. Your job is to turn it into something wonderful.,https://dropkickwritersblock.tumblr.com/post/711607963182350336/write-a-piece-about-a-parallel-universe-similar,12-3-2023,"['topical prompt', 'daily prompt', 'writing prompts', 'writing ideas', 'writing', 'writing help']",https://tmblr.co/Z8x5NrdW8wmOqi00,wp104,"<p>Write a piece about a parallel universe similar to, but not identical to, the original</p>",11,wp104r001,#showing love #i am queued #step in line,lire-casander,reblog,dropkickwritersblock,no,no,yes,<p></p>,['text']
100,dropkickwritersblock,A Writing Prompt a Day,Sometimes all we need is a little inspiration. This blog will provide one writing prompt each day. Your job is to turn it into something wonderful.,https://dropkickwritersblock.tumblr.com/post/711517369905905664/write-a-piece-about-something-hiding-in-the-grass,11-3-2023,"['writing', 'writing ideas', 'writing prompts', 'daily prompt', 'writing help', 'topical prompt']",https://tmblr.co/Z8x5NrdVqKSqmm00,wp105,<p>Write a piece about something hiding in the grass </p>,25,wp105r001,#daily writing prompt #writing prompt,myseconddumpsterfire,reblog,dropkickwritersblock,no,no,yes,<p></p>,['text']
101,dropkickwritersblock,A Writing Prompt a Day,Sometimes all we need is a little inspiration. This blog will provide one writing prompt each day. Your job is to turn it into something wonderful.,https://dropkickwritersblock.tumblr.com/post/711426769768628224/write-a-piece-about-a-seemingly-simple-task-that,10-3-2023,"['topical prompt', 'daily prompt', 'writing prompts', 'writing ideas', 'writing', 'writing help']",https://tmblr.co/Z8x5NrdVVk2tmq00,wp106,<p>Write a piece about a seemingly simple task that ends up being nearly impossible</p>,30,wp106r001,#daily writing prompt #writing prompt,myseconddumpsterfire,reblog,dropkickwritersblock,no,no,yes,<p></p>,['text']
102,dropkickwritersblock,A Writing Prompt a Day,Sometimes all we need is a little inspiration. This blog will provide one writing prompt each day. Your job is to turn it into something wonderful.,https://dropkickwritersblock.tumblr.com/post/711336179452248064/write-a-piece-about-a-frenzied-escape-through-the,9-3-2023,"['topical prompt', 'daily prompt', 'writing prompts', 'writing ideas', 'writing', 'writing help']",https://tmblr.co/Z8x5NrdVB7o48e00,wp107,<p>Write a piece about a frenzied escape through the woods</p>,21,wp107r001,#topical prompt #daily prompt #writing prompts #writing ideas #writing #writing help,newdawnhorizon,reblog,dropkickwritersblock,no,no,yes,<p></p>,['text']
103,dropkickwritersblock,A Writing Prompt a Day,Sometimes all we need is a little inspiration. This blog will provide one writing prompt each day. Your job is to turn it into something wonderful.,https://dropkickwritersblock.tumblr.com/post/711245585468080128/write-a-piece-about-a-shrink-ray,8-3-2023,"['topical prompt', 'daily prompt', 'writing prompts', 'writing ideas', 'writing', 'writing help']",https://tmblr.co/Z8x5NrdUsXTruy00,wp108,<p>Write a piece about a shrink ray</p>,6,wp108r001,This made me think of honey I shrunk the kids. Lol! That was a good film actually. Lol!,scamanderishredmayniac,reblog,dropkickwritersblock,no,no,yes,<p></p>,['text']
104,dropkickwritersblock,A Writing Prompt a Day,Sometimes all we need is a little inspiration. This blog will provide one writing prompt each day. Your job is to turn it into something wonderful.,https://dropkickwritersblock.tumblr.com/post/711154975854706688/write-a-piece-about-a-new-viral-trend,7-3-2023,"['topical prompt', 'daily prompt', 'writing prompts', 'writing ideas', 'writing', 'writing help']",https://tmblr.co/Z8x5NrdUXwx44a00,wp109,<p>Write a piece about a new viral trend</p>',2,wp109r001,#topical prompt #daily prompt #writing prompts #writing ideas #writing #writing help,newdawnhorizon,reblog,dropkickwritersblock,no,no,yes,<p></p>,['text']
105,dropkickwritersblock,A Writing Prompt a Day,Sometimes all we need is a little inspiration. This blog will provide one writing prompt each day. Your job is to turn it into something wonderful.,https://dropkickwritersblock.tumblr.com/post/711064394095837184/write-a-piece-about-an-unpleasant-uberlyftetc,6-3-2023,"['topical prompt', 'daily prompt', 'writing prompt', 'writing ideas', 'writing', 'writing help']",https://tmblr.co/Z8x5NrdUDKoEWi00,wp110,<p>Write a piece about an unpleasant Uber/Lyft/etc ride</p>,8,wp110r001,#topical prompt #daily prompt #writing prompts #writing ideas #writing #writing help,newdawnhorizon,reblog,dropkickwritersblock,no,no,yes,<p></p>,['text']
106,dropkickwritersblock,A Writing Prompt a Day,Sometimes all we need is a little inspiration. This blog will provide one writing prompt each day. Your job is to turn it into something wonderful.,https://dropkickwritersblock.tumblr.com/post/710973794698821632/write-a-piece-about-someone-who-breaks-the-cycle,5-3-2023,"['topical prompt', 'daily prompt', 'writing prompts', 'writing ideas', 'writing', 'writing help']",https://tmblr.co/Z8x5NrdTukOzee00,wp111,<p>Write a piece about someone who breaks the cycle of a Sisyphean task</p>,16,wp111r001,#topical prompt #daily prompt #writing prompts #writing ideas #writing #writing help,newdawnhorizon,reblog,dropkickwritersblock,no,no,yes,<p></p>,['text']
107,dropkickwritersblock,A Writing Prompt a Day,Sometimes all we need is a little inspiration. This blog will provide one writing prompt each day. Your job is to turn it into something wonderful.,https://dropkickwritersblock.tumblr.com/post/710883189617491968/write-a-piece-about-an-unforeseen-conclusion-to,4-3-2023,"['topical prompt', 'daily prompt', 'writing prompts', 'writing ideas', 'writing', 'writing help']",https://tmblr.co/Z8x5NrdTa7wPye00,wp112,<p>Write a piece about an unforeseen conclusion to something that was seemingly set in stone</p>,13,wp112r001,#topical prompt #daily prompt #writing prompts #writing ideas #writing #writing help,newdawnhorizon,reblog,dropkickwritersblock,no,no,yes,<p></p>,['text']
108,dropkickwritersblock,A Writing Prompt a Day,Sometimes all we need is a little inspiration. This blog will provide one writing prompt each day. Your job is to turn it into something wonderful.,https://dropkickwritersblock.tumblr.com/post/710792596353695744/write-a-piece-about-a-roadtrip,3-3-2023,"['topical prompt', 'daily prompt', 'writing prompts', 'writing ideas', 'writing', 'writing help']",https://tmblr.co/Z8x5NrdTFXcsey00,wp113,<p>Write a piece about a roadtrip</p>,16,wp113r001,#daily writing prompt #writing prompt,myseconddumpsterfire,reblog,dropkickwritersblock,no,no,yes,<p></p>,['text']
109,dropkickwritersblock,A Writing Prompt a Day,Sometimes all we need is a little inspiration. This blog will provide one writing prompt each day. Your job is to turn it into something wonderful.,https://dropkickwritersblock.tumblr.com/post/710702005008629760/write-a-piece-about-either-a-cross-country-or,2-3-2023,"['topical prompt', 'daily prompt', 'writing prompts', 'writing ideas', 'writing', 'writing help']",https://tmblr.co/Z8x5NrdSwxL5ie00,wp114,"<p>Write a piece about either a cross-country, or out-of-country move.</p>",9,wp114r001,#topical prompt #daily prompt #writing prompts #writing ideas #writing #writing help,newdawnhorizon,reblog,dropkickwritersblock,no,no,yes,<p></p>,['text']
110,dropkickwritersblock,A Writing Prompt a Day,Sometimes all we need is a little inspiration. This blog will provide one writing prompt each day. Your job is to turn it into something wonderful.,https://dropkickwritersblock.tumblr.com/post/710611407122595840/write-a-piece-about-a-fight-for-survival,1-3-2023,"['topical prompt', 'daily prompt', 'writing prompts', 'writing ideas', 'writing', 'writing help']",https://tmblr.co/Z8x5NrdScKzEuW00,wp115,<p>Write a piece about a fight for survival</p>,14,wp115r001,#topical prompt #daily prompt #writing prompts #writing ideas #writing #writing help,newdawnhorizon,reblog,dropkickwritersblock,no,no,yes,<p></p>,['text']
111,dropkickwritersblock,A Writing Prompt a Day,Sometimes all we need is a little inspiration. This blog will provide one writing prompt each day. Your job is to turn it into something wonderful.,https://dropkickwritersblock.tumblr.com/post/710520818250153984/write-a-piece-about-alien-experiments,28-2-2023,"['topical prompt', 'daily prompt', 'writing prompts', 'writing ideas', 'writing', 'writing help']",https://tmblr.co/Z8x5NrdSHkjnKW00,wp116,<p>Write a piece about alien experiments</p>,14,wp116r001,#writing prompts,personalwriting-prompts,reblog,dropkickwritersblock,no,no,yes,<p></p>,['text']
112,dropkickwritersblock,A Writing Prompt a Day,Sometimes all we need is a little inspiration. This blog will provide one writing prompt each day. Your job is to turn it into something wonderful.,https://dropkickwritersblock.tumblr.com/post/710430225393139712/write-a-piece-about-the-worst-witch-in-the-world,27-2-2023,"['topical prompt', 'daily prompt', 'writing prompts', 'writing ideas', 'writing', 'writing help']",https://tmblr.co/Z8x5NrdRz8QcGa00,wp117,<p>Write a piece about the worst witch in the world</p>,14,wp117r001,#saving this for inspo #this would be so fun #prompts,theold-ultraviolence,reblog,dropkickwritersblock,no,no,yes,<p></p>,['text']
113,dropkickwritersblock,A Writing Prompt a Day,Sometimes all we need is a little inspiration. This blog will provide one writing prompt each day. Your job is to turn it into something wonderful.,https://dropkickwritersblock.tumblr.com/post/710339609833406464/write-a-piece-about-a-disastrous-typo,26-2-2023,"['topical prompt', 'daily prompt', 'writing prompts', 'writing ideas', 'writing', 'writing help']",https://tmblr.co/Z8x5NrdReXoI0e00,wp118,<p>Write a piece about a disastrous typo</p>,11,wp118r001,#topical prompt #daily prompt #writing prompts #writing ideas #writing #writing help,newdawnhorizon,reblog,dropkickwritersblock,no,no,yes,<p></p>,['text']
114,dropkickwritersblock,A Writing Prompt a Day,Sometimes all we need is a little inspiration. This blog will provide one writing prompt each day. Your job is to turn it into something wonderful.,https://dropkickwritersblock.tumblr.com/post/710249006696120320/write-a-piece-about-someone-who-sleeps-for-a,25-2-2023,"['topical prompt', 'daily prompt', 'writing prompts', 'writing ideas', 'writing', 'writing help']",https://tmblr.co/Z8x5NrdRJxLYCa00,wp119,<p>Write a piece about someone who sleeps for a thousand years</p>,12,wp119r001,#topical prompt #daily prompt #writing prompts #writing ideas #writing #writing help,newdawnhorizon,reblog,dropkickwritersblock,no,no,yes,<p></p>,['text']
