,blog_name,title,description,post_url,date (YYYY-MM-DD),hashtags,short_url,writing_prompt_id,writing_prompt,total_amount_notes,response_id,response,blog_name_response,type_of_response,reblog_parent_name,prompt_type,response_type
493,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711335794509561856/the-guardians-have-always-been-young-rhino-they,9-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdVB2BZmq00,wp025,"<p>“The Guardians have always been, young rhino. They watch us from afar. Never interfering with our own struggles, but keeping their own kind from interfering as well. Ours is not to question their ways.”</p>",2333,wp025r014,"fUck this is PERFECt, I’m writing a novel RIGHT NOW that this fits perfectly into and actually answers a HUGE GAPING hole I had in my backstory, thank you so much tumblr user writing-prompt-s

#i'm completely serious #my story has been dead in the water for a week now #because i was looking #for the answer this just gave me",aethereus-vulpes,reblog,writing-prompt-s,['text'],"['hashtags', 'text']"
494,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711335794509561856/the-guardians-have-always-been-young-rhino-they,9-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdVB2BZmq00,wp025,"<p>“The Guardians have always been, young rhino. They watch us from afar. Never interfering with our own struggles, but keeping their own kind from interfering as well. Ours is not to question their ways.”</p>",2333,wp025r015,#writers #writers on tumblr #writing prompts #writeblr #writing inspiration,newdawnhorizon,reblog,writing-prompt-s,['text'],"['hashtags', 'text']"
495,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711335794509561856/the-guardians-have-always-been-young-rhino-they,9-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdVB2BZmq00,wp025,"<p>“The Guardians have always been, young rhino. They watch us from afar. Never interfering with our own struggles, but keeping their own kind from interfering as well. Ours is not to question their ways.”</p>",2333,wp025r016,#writing prompts,vaguely-wormlike,reblog,writing-prompt-s,['text'],"['hashtags', 'text']"
496,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711335794509561856/the-guardians-have-always-been-young-rhino-they,9-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdVB2BZmq00,wp025,"<p>“The Guardians have always been, young rhino. They watch us from afar. Never interfering with our own struggles, but keeping their own kind from interfering as well. Ours is not to question their ways.”</p>",2333,wp025r017,#writing,doofuswriter,reblog,writing-prompt-s,['text'],"['hashtags', 'text']"
497,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711335794509561856/the-guardians-have-always-been-young-rhino-they,9-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdVB2BZmq00,wp025,"<p>“The Guardians have always been, young rhino. They watch us from afar. Never interfering with our own struggles, but keeping their own kind from interfering as well. Ours is not to question their ways.”</p>",2333,wp025r018,#writing prompt #writing prompt s #writing ideas,weirdo-hours,reblog,writing-prompt-s,['text'],"['hashtags', 'text']"
498,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711335794509561856/the-guardians-have-always-been-young-rhino-they,9-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdVB2BZmq00,wp025,"<p>“The Guardians have always been, young rhino. They watch us from afar. Never interfering with our own struggles, but keeping their own kind from interfering as well. Ours is not to question their ways.”</p>",2333,wp025r019,"Now I'm super curious about this novel. You planning on publishing or is it a personal project? (Also, side note, I greatly dig your icon)",mpwannabeuncensored,reblog,aethereus-vulpes,['text'],['text']
499,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711335794509561856/the-guardians-have-always-been-young-rhino-they,9-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdVB2BZmq00,wp025,"<p>“The Guardians have always been, young rhino. They watch us from afar. Never interfering with our own struggles, but keeping their own kind from interfering as well. Ours is not to question their ways.”</p>",2333,wp025r020,"I’d love to publish it, but I’m nervous about the prospect. I’m not super great at elevator pitches because every detail feels important, so idk how to really melt it down into a quick summary, especially since I don’t have all the details ironed out yet. Here’s my best attempt right now: 

Once every few years, the Earth God brings forth a demigod known as a Guardian, creations of the Earth God and servants of Elder gods (cryptids from Appalachian and Indigenous American myth). The Elders maintain the order of the universe, and the Guardians are their right arm. Unknown to the Guardians, some of the Elders have shifted their allegiance from the Earth God to its counterpart (name TBD) and are trying to release it from its prison. These Elders are growing bolder in their attempts, and when the Earth God sends a set of twin Guardians for the first time, it’s taken as a sign that the end is coming. When the Guardians learn about the imprisoned God, disagreements over it and the twins threaten to destroy their bond. They can face the traitorous Elders alone, but to face the imprisoned God, they’ll have to find a way to come together, or all will be lost.
(Also omg thank you, it’s a custom of me by Michi @chrysanthemumskies! Their art is gorg and they do a lot of fandom/ship stuff too)

#writing#WIP#only three people know about this irl#don't tell anyone",aethereus-vulpes,reblog,mpwannabeuncensored,['text'],"['hashtags', 'user mention', 'text']"
500,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r001,"vampire, or latest regeneration of the doctor?",thewafflebun,reply,,['text'],['text']
501,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r002,@thewafflebun But medic tf2 has black hair? /j,mooncandlelight,reply,,['text'],"['user mention', 'text']"
502,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r003,DRACULER,fireball-me,reply,,['text'],['text']
503,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r004,micheal shelley????,salsasodapop,reply,,['text'],['text']
504,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r005,"Idk, but why was he on the side of Genghis Khan ew, I wouldn't even call him Genghis Khan because let's be honest, he's more like Hitler, even if he fancies himself otherwise.",artdecwho,reply,,['text'],['text']
505,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r006,Lucifer????,7w7m7w7,reply,,['text'],['text']
506,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r007,Legolas is that you ? Dang it stop making weird background faces for Eru's sake,midonamiqui,reply,,['text'],['text']
507,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r008,Thats Bill.,clydethevehicle,reply,,['text'],['text']
508,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r009,Lestat de Lioncourt wants to grant you a chance he himself never got.,seagulleater,reply,,['text'],['text']
509,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r010,Queen Elizabeth’s understudy,captainemrys,reply,,['text'],['text']
510,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r011,#reblog for future reference,whatamipan,reblog,writing-prompt-s,['text'],"['hashtags', 'text']"
511,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r012,I heard Long blonde hair and…. source: https://64.media.tumblr.com/8d35b514bad3ed100e90e46cfb6729c2/81125ac65a534e4b-56/s500x750/bb20edc4aaa8fcd28bfe571b16832c810458cad2.gifv  #writers #writers on tumblr #writing prompts #writeblr #writing inspiration #Castlevania,demigoddessqueens,reblog,writing-prompt-s,['text'],"['hashtags', 'link']"
512,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r013,#writers #writers on tumblr #writing prompts #writeblr #writing inspiration,newdawnhorizon,reblog,writing-prompt-s,['text'],"['hashtags', 'text']"
513,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r014,#in need of a plot,keirou-kun,reblog,writing-prompt-s,['text'],"['hashtags', 'text']"
514,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r015,#john bryant #though he has white hair not blonde,carpe----natibus,reblog,writing-prompt-s,['text'],"['hashtags', 'text']"
515,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r016,#lucifer can fuck right off,very-lazy-lemon,reblog,writing-prompt-s,['text'],"['hashtags', 'text']"
516,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r017,👀 💬,katriniac,reblog,writing-prompt-s,['text'],"['emoji', 'text']"
517,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r018,#highlander #the movie from #like the 80s?,blackcross-3,reblog,writing-prompt-s,['text'],"['hashtags', 'text']"
518,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r019,#saved for later,villainessbian,reblog,writing-prompt-s,['text'],"['hashtags', 'text']"
519,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711261045717696512/youre-a-historian-going-through-memoirs-of-famous,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUw2SKau00,wp026,"<p>You’re a historian going through memoirs of famous leaders, you notice a pattern of a man with long blonde hair, who appears in the courts of men and women such as Queen Victoria, Genghis Khan, and many more. entering your office you see a man with long blonde hair sitting on a bench outside.</p>",3632,wp026r020,#reblog #Okay okay #I have an OC with long-blond hair #Yes he is immortal,thewirewitch,reblog,writing-prompt-s,['text'],"['hashtags', 'text']"
520,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711255757126025216/it-turns-out-strange-women-lying-in-ponds,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUurUxyi00,wp027,<p>It turns out strange women lying in ponds distributing swords is actually a great basis for a system of government.</p>,6391,wp027r001,what,anactualfuckingnerd,reply,,['text'],['text']
521,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711255757126025216/it-turns-out-strange-women-lying-in-ponds,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUurUxyi00,wp027,<p>It turns out strange women lying in ponds distributing swords is actually a great basis for a system of government.</p>,6391,wp027r002,Monty Python Supremacy,aquaxiidandelion,reply,,['text'],['text']
522,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711255757126025216/it-turns-out-strange-women-lying-in-ponds,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUurUxyi00,wp027,<p>It turns out strange women lying in ponds distributing swords is actually a great basis for a system of government.</p>,6391,wp027r003,True,thegloriousalternatehero,reply,,['text'],['text']
523,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711255757126025216/it-turns-out-strange-women-lying-in-ponds,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUurUxyi00,wp027,<p>It turns out strange women lying in ponds distributing swords is actually a great basis for a system of government.</p>,6391,wp027r004,I am invested in this concept. Monty Python Forever!!,erevast,reply,,['text'],['text']
524,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711255757126025216/it-turns-out-strange-women-lying-in-ponds,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUurUxyi00,wp027,<p>It turns out strange women lying in ponds distributing swords is actually a great basis for a system of government.</p>,6391,wp027r005,"Well, I didn't vote for you.",tinygiantrobotsinouterspace,reply,,['text'],['text']
525,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711255757126025216/it-turns-out-strange-women-lying-in-ponds,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUurUxyi00,wp027,<p>It turns out strange women lying in ponds distributing swords is actually a great basis for a system of government.</p>,6391,wp027r006,forgot to read the url,seric-voidstar,reply,,['text'],['text']
526,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711255757126025216/it-turns-out-strange-women-lying-in-ponds,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUurUxyi00,wp027,<p>It turns out strange women lying in ponds distributing swords is actually a great basis for a system of government.</p>,6391,wp027r007,who put the watery tart in charge?,arches-of-moonlight-and-sky,reply,,['text'],['text']
527,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711255757126025216/it-turns-out-strange-women-lying-in-ponds,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUurUxyi00,wp027,<p>It turns out strange women lying in ponds distributing swords is actually a great basis for a system of government.</p>,6391,wp027r008,Not if your a peasant named Dennis,supersayianhero,reply,,['text'],['text']
528,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711255757126025216/it-turns-out-strange-women-lying-in-ponds,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUurUxyi00,wp027,<p>It turns out strange women lying in ponds distributing swords is actually a great basis for a system of government.</p>,6391,wp027r009,Is this a prompt or an inference?,mage-elive,reply,,['text'],['text']
529,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711255757126025216/it-turns-out-strange-women-lying-in-ponds,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUurUxyi00,wp027,<p>It turns out strange women lying in ponds distributing swords is actually a great basis for a system of government.</p>,6391,wp027r010,Yeeessss,clownindisguise,reply,,['text'],['text']
530,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711255757126025216/it-turns-out-strange-women-lying-in-ponds,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUurUxyi00,wp027,<p>It turns out strange women lying in ponds distributing swords is actually a great basis for a system of government.</p>,6391,wp027r011,#so say we all,sileana,reblog,writing-prompt-s,['text'],"['hashtags', 'text']"
531,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711255757126025216/it-turns-out-strange-women-lying-in-ponds,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUurUxyi00,wp027,<p>It turns out strange women lying in ponds distributing swords is actually a great basis for a system of government.</p>,6391,wp027r012,#feminisim,the-best-url-on-this-site,reblog,writing-prompt-s,['text'],"['hashtags', 'text']"
532,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711255757126025216/it-turns-out-strange-women-lying-in-ponds,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUurUxyi00,wp027,<p>It turns out strange women lying in ponds distributing swords is actually a great basis for a system of government.</p>,6391,wp027r013,#arthuriana,fiannalover,reblog,writing-prompt-s,['text'],"['hashtags', 'text']"
533,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711255757126025216/it-turns-out-strange-women-lying-in-ponds,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUurUxyi00,wp027,<p>It turns out strange women lying in ponds distributing swords is actually a great basis for a system of government.</p>,6391,wp027r014,#monty python #and they’re so right,mylittlevanishingdays,reblog,writing-prompt-s,['text'],"['hashtags', 'text']"
534,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711255757126025216/it-turns-out-strange-women-lying-in-ponds,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUurUxyi00,wp027,<p>It turns out strange women lying in ponds distributing swords is actually a great basis for a system of government.</p>,6391,wp027r015,#in this thesis i will,mishervellous,reblog,writing-prompt-s,['text'],"['hashtags', 'text']"
535,writing-prompt-s,Writing Prompts,I am Prompt Guy and you are the protagonist. Let's explore the multiverse together.,https://writing-prompt-s.tumblr.com/post/711255757126025216/it-turns-out-strange-women-lying-in-ponds,8-3-2023,"['writers', 'writers on tumblr', 'writing prompts', 'writeblr', 'writing inspiration']",https://tmblr.co/ZCDX7hdUurUxyi00,wp027,<p>It turns out strange women lying in ponds distributing swords is actually a great basis for a system of government.</p>,6391,wp027r016,"@yurimage' 

#I feel like you'd. Enjoy this",jackalslaughter,reblog,writing-prompt-s,['text'],"['hashtags', 'user mention', 'text']"
